title,topic,package
Neural network parameters,<a href='https://dials.tidymodels.org/reference/dropout.html' target='_blank'><tt>batch_size</tt></a>,dials
New axe functions for a modeling object.,<a href='https://butcher.tidymodels.org//reference/new_model_butcher.html' target='_blank'><tt>new_model_butcher</tt></a>,butcher
Non-negative matrix factorization signal extraction,<a href='https://recipes.tidymodels.org//reference/step_nnmf.html' target='_blank'><tt>step_nnmf</tt></a>,recipes
Non-negative matrix factorization signal extraction with lasso penalization,<a href='https://recipes.tidymodels.org//reference/step_nnmf_sparse.html' target='_blank'><tt>step_nnmf_sparse</tt></a>,recipes
Non-negative splines,<a href='https://recipes.tidymodels.org//reference/step_spline_nonnegative.html' target='_blank'><tt>step_spline_nonnegative</tt></a>,recipes
Normalization of Character Variables,<a href='https://textrecipes.tidymodels.org//reference/step_text_normalization.html' target='_blank'><tt>step_text_normalization</tt></a>,textrecipes
Normalization of Character Variables,<a href='https://textrecipes.tidymodels.org//reference/step_text_normalization.html' target='_blank'><tt>tidy.step_text_normalization</tt></a>,textrecipes
Null model,<a href='https://parsnip.tidymodels.org//reference/null_model.html' target='_blank'><tt>null_model</tt></a>,parsnip
Number of Clusters,<a href='https://dials.tidymodels.org/reference/num_clusters.html' target='_blank'><tt>num_clusters</tt></a>,dials
Number of Computation Runs,<a href='https://dials.tidymodels.org/reference/num_runs.html' target='_blank'><tt>num_runs</tt></a>,dials
Number of cut-points for binning,<a href='https://dials.tidymodels.org/reference/num_breaks.html' target='_blank'><tt>num_breaks</tt></a>,dials
Number of days before a movie grosses $1M USD,<a href='https://censored.tidymodels.org/reference/time_to_million.html' target='_blank'><tt>time_to_million</tt></a>,censored
Number of knots (integer),<a href='https://dials.tidymodels.org/reference/num_knots.html' target='_blank'><tt>num_knots</tt></a>,dials
Number of neighbors,<a href='https://dials.tidymodels.org/reference/neighbors.html' target='_blank'><tt>neighbors</tt></a>,dials
Number of new features,<a href='https://dials.tidymodels.org/reference/num_comp.html' target='_blank'><tt>num_comp</tt></a>,dials
Number of new features,<a href='https://dials.tidymodels.org/reference/num_comp.html' target='_blank'><tt>num_terms</tt></a>,dials
Number of pairwise complete cases.,<a href='https://corrr.tidymodels.org/reference/pair_n.html' target='_blank'><tt>pair_n</tt></a>,corrr
Number of randomly sampled predictors,<a href='https://dials.tidymodels.org/reference/mtry.html' target='_blank'><tt>mtry</tt></a>,dials
Number of randomly sampled predictors,<a href='https://dials.tidymodels.org/reference/mtry.html' target='_blank'><tt>mtry_long</tt></a>,dials
Number of tokens in vocabulary,<a href='https://dials.tidymodels.org/reference/vocabulary_size.html' target='_blank'><tt>vocabulary_size</tt></a>,dials
Number of unique values for pre-processing,<a href='https://dials.tidymodels.org/reference/min_unique.html' target='_blank'><tt>min_unique</tt></a>,dials
Obtain and format metrics produced by calibration validation,<a href='https://probably.tidymodels.org/reference/collect_metrics.cal_rset.html' target='_blank'><tt>collect_metrics.cal_rset</tt></a>,probably
Obtain and format predictions produced by calibration validation,<a href='https://probably.tidymodels.org/reference/collect_predictions.cal_rset.html' target='_blank'><tt>collect_predictions.cal_rset</tt></a>,probably
Obtain and format results produced by racing functions,<a href='https://finetune.tidymodels.org/reference/collect_predictions.html' target='_blank'><tt>collect_predictions</tt></a>,finetune
Obtain and format results produced by racing functions,<a href='https://finetune.tidymodels.org/reference/collect_predictions.html' target='_blank'><tt>collect_predictions.tune_race</tt></a>,finetune
Obtain and format results produced by racing functions,<a href='https://finetune.tidymodels.org/reference/collect_predictions.html' target='_blank'><tt>collect_metrics.tune_race</tt></a>,finetune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_predictions</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_predictions.default</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_predictions.tune_results</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_metrics</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_metrics.tune_results</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_notes</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_notes.tune_results</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_extracts</tt></a>,tune
Obtain and format results produced by tuning functions,<a href='https://tune.tidymodels.org//reference/collect_predictions.html' target='_blank'><tt>collect_extracts.tune_results</tt></a>,tune
Obtain and format results produced by tuning functions for workflow sets,<a href='https://workflowsets.tidymodels.org/reference/collect_metrics.workflow_set.html' target='_blank'><tt>collect_metrics.workflow_set</tt></a>,workflowsets
Obtain and format results produced by tuning functions for workflow sets,<a href='https://workflowsets.tidymodels.org/reference/collect_metrics.workflow_set.html' target='_blank'><tt>collect_predictions.workflow_set</tt></a>,workflowsets
Obtain and format results produced by tuning functions for workflow sets,<a href='https://workflowsets.tidymodels.org/reference/collect_metrics.workflow_set.html' target='_blank'><tt>collect_notes.workflow_set</tt></a>,workflowsets
Obtain prediction equations for all possible values of type,<a href='https://stacks.tidymodels.org//reference/get_expressions.html' target='_blank'><tt>get_expressions</tt></a>,stacks
Obtain prediction equations for all possible values of type,<a href='https://stacks.tidymodels.org//reference/get_expressions.html' target='_blank'><tt>get_expressions._multnet</tt></a>,stacks
Obtain prediction equations for all possible values of type,<a href='https://stacks.tidymodels.org//reference/get_expressions.html' target='_blank'><tt>get_expressions._lognet</tt></a>,stacks
Obtain prediction equations for all possible values of type,<a href='https://stacks.tidymodels.org//reference/get_expressions.html' target='_blank'><tt>get_expressions._elnet</tt></a>,stacks
Obtain variable importance scores,<a href='https://baguette.tidymodels.org/reference/var_imp.bagger.html' target='_blank'><tt>var_imp.bagger</tt></a>,baguette
OkCupid Binary Predictors,<a href='https://applicable.tidymodels.org/reference/okc_binary.html' target='_blank'><tt>okc_binary</tt></a>,applicable
OkCupid Binary Predictors,<a href='https://applicable.tidymodels.org/reference/okc_binary.html' target='_blank'><tt>okc_binary_train</tt></a>,applicable
OkCupid Binary Predictors,<a href='https://applicable.tidymodels.org/reference/okc_binary.html' target='_blank'><tt>okc_binary_test</tt></a>,applicable
Optimization of model parameters via simulated annealing,<a href='https://finetune.tidymodels.org/reference/tune_sim_anneal.html' target='_blank'><tt>tune_sim_anneal</tt></a>,finetune
Optimization of model parameters via simulated annealing,<a href='https://finetune.tidymodels.org/reference/tune_sim_anneal.html' target='_blank'><tt>tune_sim_anneal.model_spec</tt></a>,finetune
Optimization of model parameters via simulated annealing,<a href='https://finetune.tidymodels.org/reference/tune_sim_anneal.html' target='_blank'><tt>tune_sim_anneal.workflow</tt></a>,finetune
Orthogonal polynomial basis functions,<a href='https://recipes.tidymodels.org//reference/step_poly.html' target='_blank'><tt>step_poly</tt></a>,recipes
Palmer Station penguin data,<a href='https://modeldata.tidymodels.org/reference/penguins.html' target='_blank'><tt>penguins</tt></a>,modeldata
Parabolic class boundary data,<a href='https://discrim.tidymodels.org//reference/parabolic.html' target='_blank'><tt>parabolic</tt></a>,discrim
Parabolic class boundary data,<a href='https://modeldata.tidymodels.org/reference/parabolic.html' target='_blank'><tt>parabolic</tt></a>,modeldata
"Parameter for <code>""double normalization""</code> when creating token counts",<a href='https://dials.tidymodels.org/reference/weight.html' target='_blank'><tt>weight</tt></a>,dials
Parameter for the effective minimum distance between embedded points,<a href='https://dials.tidymodels.org/reference/min_dist.html' target='_blank'><tt>min_dist</tt></a>,dials
Parameter for the moving window size,<a href='https://dials.tidymodels.org/reference/window_size.html' target='_blank'><tt>window_size</tt></a>,dials
Parameter functions for Cubist models,<a href='https://rules.tidymodels.org//reference/committees.html' target='_blank'><tt>committees</tt></a>,rules
Parameter functions for Cubist models,<a href='https://rules.tidymodels.org//reference/committees.html' target='_blank'><tt>max_rules</tt></a>,rules
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>trees</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>min_n</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>sample_size</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>sample_prop</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>loss_reduction</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>tree_depth</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>prune</tt></a>,dials
Parameter functions related to tree- and rule-based models.,<a href='https://dials.tidymodels.org/reference/trees.html' target='_blank'><tt>cost_complexity</tt></a>,dials
Parameter objects for Regularized Discriminant Models,<a href='https://discrim.tidymodels.org//reference/frac_common_cov.html' target='_blank'><tt>frac_common_cov</tt></a>,discrim
Parameter objects for Regularized Discriminant Models,<a href='https://discrim.tidymodels.org//reference/frac_common_cov.html' target='_blank'><tt>frac_identity</tt></a>,discrim
Parameter objects for Regularized Discriminant Models,<a href='https://discrim.tidymodels.org//reference/frac_common_cov.html' target='_blank'><tt>smoothness</tt></a>,discrim
Parameter to determine number of tokens in ngram,<a href='https://dials.tidymodels.org/reference/num_tokens.html' target='_blank'><tt>num_tokens</tt></a>,dials
Parameter to determine which neighbors to use,<a href='https://dials.tidymodels.org/reference/all_neighbors.html' target='_blank'><tt>all_neighbors</tt></a>,dials
Parameter to enable feature selection,<a href='https://dials.tidymodels.org/reference/select_features.html' target='_blank'><tt>select_features</tt></a>,dials
Parameters for BART models These parameters are used for constructing Bayesian adaptive regression tree (BART) models.,<a href='https://dials.tidymodels.org/reference/bart-param.html' target='_blank'><tt>bart-param</tt></a>,dials
Parameters for BART models These parameters are used for constructing Bayesian adaptive regression tree (BART) models.,<a href='https://dials.tidymodels.org/reference/bart-param.html' target='_blank'><tt>prior_terminal_node_coef</tt></a>,dials
Parameters for BART models These parameters are used for constructing Bayesian adaptive regression tree (BART) models.,<a href='https://dials.tidymodels.org/reference/bart-param.html' target='_blank'><tt>prior_terminal_node_expo</tt></a>,dials
Parameters for BART models These parameters are used for constructing Bayesian adaptive regression tree (BART) models.,<a href='https://dials.tidymodels.org/reference/bart-param.html' target='_blank'><tt>prior_outcome_range</tt></a>,dials
Parameters for class weights for imbalanced problems,<a href='https://dials.tidymodels.org/reference/class_weights.html' target='_blank'><tt>class_weights</tt></a>,dials
Parameters for class-imbalance sampling,<a href='https://dials.tidymodels.org/reference/over_ratio.html' target='_blank'><tt>over_ratio</tt></a>,dials
