ResponseId,Q1002,qname,dollars,priority,priority_other
R_2frPt3Nq5AdLQ7W,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_2frPt3Nq5AdLQ7W,I have never used tidymodels,Q5_9,5,Ignore recipe steps,NA
R_2frPt3Nq5AdLQ7W,I have never used tidymodels,Q5_10,15,H2O.ai support ,NA
R_2frPt3Nq5AdLQ7W,I have never used tidymodels,Q5_12,0,Other,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_5,100,Translate prediction equations,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_25A8nt7mSb5QYYx,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_5,30,Translate prediction equations,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_6,15,Model stacking ,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_8,5,Post-processing in workflow(),NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_9,5,Ignore recipe steps,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_10,5,H2O.ai support ,NA
R_CkJBGa9Wu2d0QiR,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_6,60,Model stacking ,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2yrrpnlBi351Wzm,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_8,20,Post-processing in workflow(),NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_9,30,Ignore recipe steps,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_pH6lDwEMZK3vnXj,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_1,30,Survival analysis,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_2,10,Support for sparse data structures,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_8,10,Post-processing in workflow(),NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_9,20,Ignore recipe steps,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1eEo0Ya8hYDFYBv,I have used tidymodels packages many times,Q5_12,30,Other,Reduce size of bloated recipes and models
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_2,30,Support for sparse data structures,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_4,40,"Model monitoring, updating, & organization",NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_uxmdhw05u8qGTCh,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_5,20,Translate prediction equations,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_8,20,Post-processing in workflow(),NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1H1snYMFKMefYXh,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_2,5,Support for sparse data structures,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_8,5,Post-processing in workflow(),NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_10,10,H2O.ai support ,NA
R_3G9SRPrJuy1UeJy,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_2,15,Support for sparse data structures,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_6,25,Model stacking ,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_10,20,H2O.ai support ,NA
R_ZCrJrT5hHHYkayd,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_3,0,Adaptive resampling and better parallelization,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_4,50,"Model monitoring, updating, & organization",NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_5,50,Translate prediction equations,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_6,0,Model stacking ,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_tLGysScNnfbS8AV,I have never used tidymodels,Q5_12,0,Other,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_3,5,Adaptive resampling and better parallelization,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_4,30,"Model monitoring, updating, & organization",NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_6,10,Model stacking ,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_8,40,Post-processing in workflow(),NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_9,15,Ignore recipe steps,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_vwfvofFzN2l126J,I have never used tidymodels,Q5_12,0,Other,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_1,5,Survival analysis,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_2,2,Support for sparse data structures,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_5,3,Translate prediction equations,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_6,15,Model stacking ,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_8,5,Post-processing in workflow(),NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_10,25,H2O.ai support ,NA
R_3j1lE1GoKbv1WGI,I have used tidymodels packages a few times,Q5_12,15,Other,Explaining Model Results like in https://github.com/ModelOriented/DrWhy
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_1,20,Survival analysis,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3lDHttMWeEqTVQ9,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_1,10,Survival analysis,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_2,10,Support for sparse data structures,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_5,10,Translate prediction equations,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_6,10,Model stacking ,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_8,10,Post-processing in workflow(),NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_10,30,H2O.ai support ,NA
R_2bGXhpeHYdcy1NV,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_5,50,Translate prediction equations,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_6,50,Model stacking ,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_Rq8CL3QEbDouyyZ,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_4,50,"Model monitoring, updating, & organization",NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_6,25,Model stacking ,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2VBKS6qIaCIBMLw,I have used tidymodels packages a few times,Q5_12,25,Other,Documentation
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_1,15,Survival analysis,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_2,5,Support for sparse data structures,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_5,15,Translate prediction equations,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_8,15,Post-processing in workflow(),NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_10,10,H2O.ai support ,NA
R_2SBw23xF2NjXMDn,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_1,50,Survival analysis,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_2,50,Support for sparse data structures,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2alaN8wfjkilgvZ,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_1,5,Survival analysis,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_4,35,"Model monitoring, updating, & organization",NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_5,5,Translate prediction equations,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_6,5,Model stacking ,NA
R_77DgnJnR7UyrURP,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
